task_id,method,input_tokens,output_tokens,total_tokens,batch_index,num_samples
588,self_consistency_cot,1221,1300,2521,58,3
589,self_consistency_cot,1380,1094,2474,58,3
590,self_consistency_cot,1311,1915,3226,58,3
591,self_consistency_cot,1335,1280,2615,59,3
592,self_consistency_cot,1554,927,2481,59,3
593,self_consistency_cot,1236,1279,2515,59,3
594,self_consistency_cot,1365,1320,2685,59,3
595,self_consistency_cot,1419,1037,2456,59,3
596,self_consistency_cot,1221,1425,2646,59,3
597,self_consistency_cot,1746,1751,3497,59,3
598,self_consistency_cot,1458,1187,2645,59,3
599,self_consistency_cot,1278,1149,2427,59,3
600,self_consistency_cot,1254,1746,3000,59,3
601,self_consistency_cot,1674,1464,3138,60,3
602,self_consistency_cot,1308,1010,2318,60,3
603,self_consistency_cot,1551,888,2439,60,3
604,self_consistency_cot,1206,860,2066,60,3
605,self_consistency_cot,1320,1072,2392,60,3
606,self_consistency_cot,1236,823,2059,60,3
607,self_consistency_cot,1374,1200,2574,60,3
608,self_consistency_cot,1527,1031,2558,60,3
609,self_consistency_cot,1245,1142,2387,60,3
610,self_consistency_cot,1251,1326,2577,60,3
611,self_consistency_cot,1263,1342,2605,61,3
612,self_consistency_cot,1200,847,2047,61,3
613,self_consistency_cot,1248,1497,2745,61,3
614,self_consistency_cot,1248,1240,2488,61,3
615,self_consistency_cot,1245,1116,2361,61,3
616,self_consistency_cot,1299,1065,2364,61,3
617,self_consistency_cot,1455,1426,2881,61,3
618,self_consistency_cot,1272,1311,2583,61,3
619,self_consistency_cot,1326,1090,2416,61,3
620,self_consistency_cot,1554,1160,2714,61,3
621,self_consistency_cot,1284,1089,2373,62,3
622,self_consistency_cot,1713,1511,3224,62,3
623,self_consistency_cot,1275,1102,2377,62,3
624,self_consistency_cot,1188,880,2068,62,3
625,self_consistency_cot,1335,1195,2530,62,3
626,self_consistency_cot,1230,677,1907,62,3
627,self_consistency_cot,1476,1549,3025,62,3
628,self_consistency_cot,1767,975,2742,62,3
629,self_consistency_cot,1287,1280,2567,62,3
630,self_consistency_cot,1458,1283,2741,62,3
631,self_consistency_cot,1302,729,2031,63,3
632,self_consistency_cot,1323,1234,2557,63,3
633,self_consistency_cot,1365,1133,2498,63,3
634,self_consistency_cot,1347,879,2226,63,3
635,self_consistency_cot,1326,1289,2615,63,3
636,self_consistency_cot,1260,687,1947,63,3
637,self_consistency_cot,1284,1043,2327,63,3
638,self_consistency_cot,1419,1332,2751,63,3
639,self_consistency_cot,1305,1145,2450,63,3
640,self_consistency_cot,1257,955,2212,63,3
641,self_consistency_cot,1230,1057,2287,64,3
642,self_consistency_cot,1275,1414,2689,64,3
643,self_consistency_cot,1344,901,2245,64,3
644,self_consistency_cot,1272,1319,2591,64,3
645,self_consistency_cot,1365,1302,2667,64,3
646,self_consistency_cot,1296,1002,2298,64,3
647,self_consistency_cot,1242,1190,2432,64,3
648,self_consistency_cot,1341,1152,2493,64,3
649,self_consistency_cot,1350,1507,2857,64,3
650,self_consistency_cot,1377,1376,2753,64,3
651,self_consistency_cot,1266,1139,2405,65,3
652,self_consistency_cot,1293,1314,2607,65,3
653,self_consistency_cot,1278,1173,2451,65,3
654,self_consistency_cot,1221,873,2094,65,3
655,self_consistency_cot,1320,818,2138,65,3
656,self_consistency_cot,1356,1383,2739,65,3
657,self_consistency_cot,1458,1233,2691,65,3
658,self_consistency_cot,1374,1106,2480,65,3
659,self_consistency_cot,1401,1135,2536,65,3
660,self_consistency_cot,1359,1511,2870,65,3
661,self_consistency_cot,1758,1664,3422,66,3
662,self_consistency_cot,1254,1269,2523,66,3
663,self_consistency_cot,1410,1204,2614,66,3
664,self_consistency_cot,1407,715,2122,66,3
665,self_consistency_cot,1362,1355,2717,66,3
666,self_consistency_cot,1281,887,2168,66,3
667,self_consistency_cot,1254,1049,2303,66,3
668,self_consistency_cot,1254,781,2035,66,3
669,self_consistency_cot,1716,1225,2941,66,3
670,self_consistency_cot,1239,982,2221,66,3
671,self_consistency_cot,1572,1185,2757,67,3
672,self_consistency_cot,1404,1678,3082,67,3
673,self_consistency_cot,1248,1135,2383,67,3
674,self_consistency_cot,1266,1021,2287,67,3
675,self_consistency_cot,1314,1336,2650,67,3
676,self_consistency_cot,1266,955,2221,67,3
677,self_consistency_cot,1260,1455,2715,67,3
678,self_consistency_cot,1218,876,2094,67,3
679,self_consistency_cot,1209,1265,2474,67,3
680,self_consistency_cot,1239,925,2164,67,3
681,self_consistency_cot,1386,1015,2401,68,3
682,self_consistency_cot,1272,1397,2669,68,3
683,self_consistency_cot,1392,1804,3196,68,3
684,self_consistency_cot,1503,939,2442,68,3
685,self_consistency_cot,1551,1371,2922,68,3
686,self_consistency_cot,1302,1072,2374,68,3
687,self_consistency_cot,1350,1293,2643,68,3
688,self_consistency_cot,1248,1055,2303,68,3
689,self_consistency_cot,1590,1518,3108,68,3
690,self_consistency_cot,1308,1260,2568,68,3
691,self_consistency_cot,1386,1914,3300,69,3
692,self_consistency_cot,1350,1221,2571,69,3
693,self_consistency_cot,1236,927,2163,69,3
694,self_consistency_cot,1251,2089,3340,69,3
695,self_consistency_cot,1284,1104,2388,69,3
696,self_consistency_cot,1242,1692,2934,69,3
697,self_consistency_cot,1278,1371,2649,69,3
698,self_consistency_cot,1326,1318,2644,69,3
699,self_consistency_cot,1419,992,2411,69,3
700,self_consistency_cot,1308,1522,2830,69,3
701,self_consistency_cot,1350,1146,2496,70,3
702,self_consistency_cot,1725,1420,3145,70,3
703,self_consistency_cot,1245,1340,2585,70,3
704,self_consistency_cot,1269,1058,2327,70,3
705,self_consistency_cot,1251,1578,2829,70,3
706,self_consistency_cot,1407,1529,2936,70,3
707,self_consistency_cot,1548,1575,3123,70,3
708,self_consistency_cot,1197,965,2162,70,3
709,self_consistency_cot,1446,1298,2744,70,3
710,self_consistency_cot,1257,818,2075,70,3
711,self_consistency_cot,1515,1069,2584,71,3
712,self_consistency_cot,1287,1470,2757,71,3
713,self_consistency_cot,1245,970,2215,71,3
714,self_consistency_cot,1560,671,2231,71,3
715,self_consistency_cot,1260,1198,2458,71,3
716,self_consistency_cot,1215,1015,2230,71,3
717,self_consistency_cot,1626,1282,2908,71,3
718,self_consistency_cot,1251,1346,2597,71,3
719,self_consistency_cot,1293,1247,2540,71,3
720,self_consistency_cot,1350,1192,2542,71,3
721,self_consistency_cot,1824,1665,3489,72,3
722,self_consistency_cot,1284,1665,2949,72,3
723,self_consistency_cot,1281,1615,2896,72,3
724,self_consistency_cot,1251,985,2236,72,3
725,self_consistency_cot,1242,1774,3016,72,3
726,self_consistency_cot,1269,1009,2278,72,3
727,self_consistency_cot,1239,898,2137,72,3
728,self_consistency_cot,1281,1178,2459,72,3
729,self_consistency_cot,1272,1750,3022,72,3
730,self_consistency_cot,1245,1842,3087,72,3
731,self_consistency_cot,1290,1286,2576,73,3
732,self_consistency_cot,1224,772,1996,73,3
733,self_consistency_cot,1485,1803,3288,73,3
734,self_consistency_cot,1416,1154,2570,73,3
735,self_consistency_cot,1491,1649,3140,73,3
736,self_consistency_cot,1242,1235,2477,73,3
737,self_consistency_cot,1335,1336,2671,73,3
738,self_consistency_cot,1284,924,2208,73,3
739,self_consistency_cot,1269,1366,2635,73,3
740,self_consistency_cot,1305,1157,2462,73,3
741,self_consistency_cot,1308,962,2270,74,3
742,self_consistency_cot,1248,1578,2826,74,3
743,self_consistency_cot,1245,1423,2668,74,3
744,self_consistency_cot,1245,1037,2282,74,3
745,self_consistency_cot,1353,1365,2718,74,3
746,self_consistency_cot,1311,992,2303,74,3
747,self_consistency_cot,1929,2007,3936,74,3
748,self_consistency_cot,1275,729,2004,74,3
749,self_consistency_cot,1272,1274,2546,74,3
750,self_consistency_cot,1233,1357,2590,74,3
751,self_consistency_cot,1551,1487,3038,75,3
752,self_consistency_cot,1422,1163,2585,75,3
753,self_consistency_cot,1260,1510,2770,75,3
754,self_consistency_cot,1344,1121,2465,75,3
755,self_consistency_cot,1515,1078,2593,75,3
756,self_consistency_cot,1326,1123,2449,75,3
757,self_consistency_cot,1401,1158,2559,75,3
758,self_consistency_cot,1356,1367,2723,75,3
759,self_consistency_cot,1329,1710,3039,75,3
760,self_consistency_cot,1278,1124,2402,75,3
761,self_consistency_cot,1311,907,2218,76,3
762,self_consistency_cot,1320,1333,2653,76,3
763,self_consistency_cot,1401,1130,2531,76,3
764,self_consistency_cot,1323,1047,2370,76,3
765,self_consistency_cot,1284,1036,2320,76,3
766,self_consistency_cot,1374,3072,4446,76,3
767,self_consistency_cot,1365,1399,2764,76,3
768,self_consistency_cot,1377,1014,2391,76,3
769,self_consistency_cot,1251,1089,2340,76,3
770,self_consistency_cot,1368,886,2254,76,3
771,self_consistency_cot,1593,1187,2780,77,3
772,self_consistency_cot,1308,776,2084,77,3
773,self_consistency_cot,1317,905,2222,77,3
774,self_consistency_cot,1380,1619,2999,77,3
775,self_consistency_cot,1239,1071,2310,77,3
776,self_consistency_cot,1686,1229,2915,77,3
777,self_consistency_cot,1362,1170,2532,77,3
778,self_consistency_cot,1290,1200,2490,77,3
779,self_consistency_cot,1353,1071,2424,77,3
780,self_consistency_cot,1344,1374,2718,77,3
781,self_consistency_cot,1515,891,2406,78,3
782,self_consistency_cot,1350,1284,2634,78,3
783,self_consistency_cot,1866,1705,3571,78,3
784,self_consistency_cot,1365,1318,2683,78,3
785,self_consistency_cot,1317,1190,2507,78,3
786,self_consistency_cot,1242,1249,2491,78,3
787,self_consistency_cot,1317,744,2061,78,3
788,self_consistency_cot,1245,1398,2643,78,3
789,self_consistency_cot,1224,1200,2424,78,3
790,self_consistency_cot,1239,1214,2453,78,3
791,self_consistency_cot,1305,990,2295,79,3
792,self_consistency_cot,1200,977,2177,79,3
793,self_consistency_cot,1455,1536,2991,79,3
794,self_consistency_cot,1335,1065,2400,79,3
795,self_consistency_cot,1278,1924,3202,79,3
796,self_consistency_cot,1242,1146,2388,79,3
797,self_consistency_cot,1356,1234,2590,79,3
798,self_consistency_cot,1239,1165,2404,79,3
799,self_consistency_cot,1251,1156,2407,79,3
800,self_consistency_cot,1236,1198,2434,79,3
801,self_consistency_cot,1314,724,2038,80,3
802,self_consistency_cot,1290,1151,2441,80,3
803,self_consistency_cot,1341,1354,2695,80,3
804,self_consistency_cot,1302,1312,2614,80,3
805,self_consistency_cot,1212,1350,2562,80,3
806,self_consistency_cot,1461,1001,2462,80,3
807,self_consistency_cot,1257,1223,2480,80,3
808,self_consistency_cot,1281,1045,2326,80,3
809,self_consistency_cot,1284,1289,2573,80,3
810,self_consistency_cot,1290,916,2206,80,3
811,self_consistency_cot,1245,1195,2440,81,3
812,self_consistency_cot,1224,976,2200,81,3
813,self_consistency_cot,1239,1825,3064,81,3
814,self_consistency_cot,1218,965,2183,81,3
815,self_consistency_cot,1569,1703,3272,81,3
816,self_consistency_cot,1272,1332,2604,81,3
817,self_consistency_cot,1302,2125,3427,81,3
818,self_consistency_cot,1323,1077,2400,81,3
819,self_consistency_cot,1533,1039,2572,81,3
820,self_consistency_cot,1263,637,1900,81,3
821,self_consistency_cot,1275,1498,2773,82,3
822,self_consistency_cot,1590,1168,2758,82,3
823,self_consistency_cot,1437,712,2149,82,3
824,self_consistency_cot,1254,1463,2717,82,3
825,self_consistency_cot,1242,1213,2455,82,3
826,self_consistency_cot,1626,1268,2894,82,3
827,self_consistency_cot,1233,1492,2725,82,3
828,self_consistency_cot,1473,1458,2931,82,3
829,self_consistency_cot,1380,1732,3112,82,3
830,self_consistency_cot,1263,1390,2653,82,3
831,self_consistency_cot,1353,1309,2662,83,3
832,self_consistency_cot,1275,798,2073,83,3
833,self_consistency_cot,1254,820,2074,83,3
834,self_consistency_cot,1941,1276,3217,83,3
835,self_consistency_cot,1233,959,2192,83,3
836,self_consistency_cot,1659,1525,3184,83,3
837,self_consistency_cot,1317,892,2209,83,3
838,self_consistency_cot,1740,1402,3142,83,3
839,self_consistency_cot,1410,1174,2584,83,3
840,self_consistency_cot,1260,664,1924,83,3
841,self_consistency_cot,1371,1265,2636,84,3
842,self_consistency_cot,1434,1959,3393,84,3
843,self_consistency_cot,1509,1218,2727,84,3
844,self_consistency_cot,1512,1302,2814,84,3
845,self_consistency_cot,1437,902,2339,84,3
846,self_consistency_cot,1578,1768,3346,84,3
847,self_consistency_cot,1173,1466,2639,84,3
848,self_consistency_cot,1269,1434,2703,84,3
849,self_consistency_cot,1431,812,2243,84,3
850,self_consistency_cot,1431,1524,2955,84,3
851,self_consistency_cot,1296,1224,2520,85,3
852,self_consistency_cot,1290,1283,2573,85,3
853,self_consistency_cot,1656,1139,2795,85,3
854,self_consistency_cot,1236,1402,2638,85,3
855,self_consistency_cot,1377,1037,2414,85,3
856,self_consistency_cot,1686,1451,3137,85,3
857,self_consistency_cot,1230,906,2136,85,3
858,self_consistency_cot,1209,934,2143,85,3
859,self_consistency_cot,1371,1034,2405,85,3
860,self_consistency_cot,1329,1366,2695,85,3
861,self_consistency_cot,1281,1174,2455,86,3
862,self_consistency_cot,1341,1256,2597,86,3
863,self_consistency_cot,1668,1376,3044,86,3
864,self_consistency_cot,1269,1049,2318,86,3
865,self_consistency_cot,1254,1608,2862,86,3
866,self_consistency_cot,1383,2083,3466,86,3
867,self_consistency_cot,1341,1477,2818,86,3
868,self_consistency_cot,1380,1405,2785,86,3
869,self_consistency_cot,1314,1320,2634,86,3
870,self_consistency_cot,1290,1361,2651,86,3
871,self_consistency_cot,1428,749,2177,87,3
872,self_consistency_cot,1224,1066,2290,87,3
873,self_consistency_cot,1287,909,2196,87,3
874,self_consistency_cot,1380,791,2171,87,3
875,self_consistency_cot,1272,991,2263,87,3
876,self_consistency_cot,1362,984,2346,87,3
877,self_consistency_cot,1227,1189,2416,87,3
878,self_consistency_cot,1251,1180,2431,87,3
879,self_consistency_cot,1302,814,2116,87,3
880,self_consistency_cot,1392,1848,3240,87,3
881,self_consistency_cot,1365,1205,2570,88,3
882,self_consistency_cot,1248,918,2166,88,3
883,self_consistency_cot,1302,1421,2723,88,3
884,self_consistency_cot,1440,1364,2804,88,3
885,self_consistency_cot,1560,617,2177,88,3
886,self_consistency_cot,1245,1058,2303,88,3
887,self_consistency_cot,1254,896,2150,88,3
888,self_consistency_cot,1350,1512,2862,88,3
889,self_consistency_cot,1245,1590,2835,88,3
890,self_consistency_cot,1305,1430,2735,88,3
891,self_consistency_cot,1362,1094,2456,89,3
892,self_consistency_cot,1209,1180,2389,89,3
893,self_consistency_cot,1188,1191,2379,89,3
894,self_consistency_cot,1260,1305,2565,89,3
895,self_consistency_cot,1623,1199,2822,89,3
896,self_consistency_cot,1260,1335,2595,89,3
897,self_consistency_cot,1296,1200,2496,89,3
898,self_consistency_cot,1287,1134,2421,89,3
899,self_consistency_cot,1386,1293,2679,89,3
900,self_consistency_cot,1275,1744,3019,89,3
901,self_consistency_cot,1464,900,2364,90,3
902,self_consistency_cot,1260,1332,2592,90,3
903,self_consistency_cot,1425,1122,2547,90,3
904,self_consistency_cot,1227,1597,2824,90,3
905,self_consistency_cot,1395,947,2342,90,3
906,self_consistency_cot,1269,1256,2525,90,3
907,self_consistency_cot,1347,962,2309,90,3
908,self_consistency_cot,1278,867,2145,90,3
909,self_consistency_cot,1284,1620,2904,90,3
910,self_consistency_cot,1329,1369,2698,90,3
911,self_consistency_cot,1368,1773,3141,91,3
912,self_consistency_cot,1749,1030,2779,91,3
913,self_consistency_cot,1284,936,2220,91,3
914,self_consistency_cot,1368,1069,2437,91,3
915,self_consistency_cot,1281,1605,2886,91,3
916,self_consistency_cot,1503,1405,2908,91,3
917,self_consistency_cot,1347,1065,2412,91,3
918,self_consistency_cot,1602,2125,3727,91,3
919,self_consistency_cot,1230,884,2114,91,3
920,self_consistency_cot,1266,1129,2395,91,3
921,self_consistency_cot,1293,1401,2694,92,3
922,self_consistency_cot,1509,1102,2611,92,3
923,self_consistency_cot,1479,1251,2730,92,3
924,self_consistency_cot,1233,2325,3558,92,3
925,self_consistency_cot,1272,1044,2316,92,3
926,self_consistency_cot,1731,1152,2883,92,3
927,self_consistency_cot,1527,1347,2874,92,3
928,self_consistency_cot,1335,922,2257,92,3
929,self_consistency_cot,1230,1002,2232,92,3
930,self_consistency_cot,1296,864,2160,92,3
931,self_consistency_cot,1263,771,2034,93,3
932,self_consistency_cot,1278,1417,2695,93,3
933,self_consistency_cot,1377,920,2297,93,3
934,self_consistency_cot,1389,1247,2636,93,3
935,self_consistency_cot,1260,945,2205,93,3
936,self_consistency_cot,1320,1442,2762,93,3
937,self_consistency_cot,1281,1545,2826,93,3
938,self_consistency_cot,1911,1842,3753,93,3
939,self_consistency_cot,1233,1504,2737,93,3
940,self_consistency_cot,1881,1097,2978,93,3
941,self_consistency_cot,1287,1023,2310,94,3
942,self_consistency_cot,1293,1091,2384,94,3
943,self_consistency_cot,1260,1990,3250,94,3
944,self_consistency_cot,1236,908,2144,94,3
945,self_consistency_cot,1224,995,2219,94,3
946,self_consistency_cot,1284,1389,2673,94,3
947,self_consistency_cot,1287,1031,2318,94,3
948,self_consistency_cot,1212,1041,2253,94,3
949,self_consistency_cot,1323,1127,2450,94,3
950,self_consistency_cot,2091,1636,3727,94,3
951,self_consistency_cot,1356,1754,3110,95,3
952,self_consistency_cot,1521,1432,2953,95,3
953,self_consistency_cot,1425,1189,2614,95,3
954,self_consistency_cot,1284,1224,2508,95,3
955,self_consistency_cot,1284,1002,2286,95,3
956,self_consistency_cot,1236,1111,2347,95,3
957,self_consistency_cot,1266,1417,2683,95,3
958,self_consistency_cot,1668,1364,3032,95,3
959,self_consistency_cot,1185,1049,2234,95,3
960,self_consistency_cot,1353,965,2318,95,3
961,self_consistency_cot,1656,1295,2951,96,3
962,self_consistency_cot,1359,1046,2405,96,3
963,self_consistency_cot,1392,1054,2446,96,3
964,self_consistency_cot,1299,773,2072,96,3
965,self_consistency_cot,1380,919,2299,96,3
966,self_consistency_cot,1308,1126,2434,96,3
967,self_consistency_cot,1272,1021,2293,96,3
968,self_consistency_cot,1245,1081,2326,96,3
969,self_consistency_cot,1410,1312,2722,96,3
970,self_consistency_cot,1233,1079,2312,96,3
971,self_consistency_cot,1737,947,2684,97,3
972,self_consistency_cot,1254,1029,2283,97,3
973,self_consistency_cot,1230,1032,2262,97,3
974,self_consistency_cot,1566,1407,2973,97,3
