task_id,method,input_tokens,output_tokens,total_tokens,batch_index
868,zero_shot,205,384,589,86
869,zero_shot,187,659,846,86
870,zero_shot,181,378,559,86
871,zero_shot,224,414,638,87
872,zero_shot,157,457,614,87
873,zero_shot,185,476,661,87
874,zero_shot,212,440,652,87
875,zero_shot,175,414,589,87
876,zero_shot,204,537,741,87
877,zero_shot,159,381,540,87
878,zero_shot,165,397,562,87
879,zero_shot,185,423,608,87
880,zero_shot,215,502,717,87
881,zero_shot,202,352,554,88
882,zero_shot,163,403,566,88
883,zero_shot,180,553,733,88
884,zero_shot,221,608,829,88
885,zero_shot,270,353,623,88
886,zero_shot,166,417,583,88
887,zero_shot,167,465,632,88
888,zero_shot,206,367,573,88
889,zero_shot,162,399,561,88
890,zero_shot,184,364,548,88
891,zero_shot,203,575,778,89
892,zero_shot,154,523,677,89
893,zero_shot,150,320,470,89
894,zero_shot,168,578,746,89
895,zero_shot,287,405,692,89
896,zero_shot,167,456,623,89
897,zero_shot,180,371,551,89
898,zero_shot,180,449,629,89
899,zero_shot,213,454,667,89
900,zero_shot,174,250,424,89
901,zero_shot,240,592,832,90
902,zero_shot,172,492,664,90
903,zero_shot,222,409,631,90
904,zero_shot,158,355,513,90
905,zero_shot,212,480,692,90
906,zero_shot,176,952,1128,90
907,zero_shot,199,508,707,90
908,zero_shot,178,403,581,90
909,zero_shot,176,377,553,90
910,zero_shot,192,520,712,90
911,zero_shot,206,346,552,91
912,zero_shot,362,569,931,91
913,zero_shot,178,284,462,91
914,zero_shot,206,814,1020,91
915,zero_shot,179,450,629,91
916,zero_shot,263,459,722,91
917,zero_shot,198,435,633,91
918,zero_shot,283,433,716,91
919,zero_shot,161,417,578,91
920,zero_shot,171,342,513,91
921,zero_shot,182,503,685,92
922,zero_shot,253,483,736,92
923,zero_shot,251,595,846,92
924,zero_shot,158,431,589,92
925,zero_shot,172,352,524,92
926,zero_shot,345,583,928,92
927,zero_shot,272,758,1030,92
928,zero_shot,198,604,802,92
929,zero_shot,162,529,691,92
930,zero_shot,184,435,619,92
931,zero_shot,170,500,670,93
932,zero_shot,175,377,552,93
933,zero_shot,209,545,754,93
934,zero_shot,213,599,812,93
935,zero_shot,169,399,568,93
936,zero_shot,186,545,731,93
937,zero_shot,178,354,532,93
938,zero_shot,415,487,902,93
939,zero_shot,160,459,619,93
940,zero_shot,376,868,1244,93
941,zero_shot,183,288,471,94
942,zero_shot,182,429,611,94
943,zero_shot,169,540,709,94
944,zero_shot,161,465,626,94
945,zero_shot,155,450,605,94
946,zero_shot,176,443,619,94
947,zero_shot,179,367,546,94
948,zero_shot,155,372,527,94
949,zero_shot,193,615,808,94
950,zero_shot,455,897,1352,94
951,zero_shot,202,487,689,95
952,zero_shot,262,1024,1286,95
953,zero_shot,228,368,596,95
954,zero_shot,178,402,580,95
955,zero_shot,178,369,547,95
956,zero_shot,162,402,564,95
957,zero_shot,166,1024,1190,95
958,zero_shot,310,506,816,95
959,zero_shot,146,328,474,95
960,zero_shot,198,384,582,95
961,zero_shot,301,463,764,96
962,zero_shot,208,440,648,96
963,zero_shot,231,374,605,96
964,zero_shot,182,384,566,96
965,zero_shot,210,416,626,96
966,zero_shot,187,358,545,96
967,zero_shot,177,295,472,96
968,zero_shot,164,705,869,96
969,zero_shot,218,418,636,96
970,zero_shot,158,417,575,96
971,zero_shot,360,908,1268,97
972,zero_shot,172,298,470,97
973,zero_shot,159,336,495,97
974,zero_shot,286,432,718,97
